Category,Sub-Category,Company,Website Domain
Social & Relationships,"Advocacy, Loyalty & Referrals",Gapple AMP,gaggleamp.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Genius Referrals,geniusreferrals.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Givex,givex.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Global Loyalty,globalloyalty.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Hello Referrals,helloreferrals.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Incentivit,incentivit.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Influitive,influitive.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Invite Referrals,invitereferrals.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Invitebox,invitebox.com
Social & Relationships,"Advocacy, Loyalty & Referrals",iRefer,irefer.io
Social & Relationships,"Advocacy, Loyalty & Referrals",Kobe,kobie.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Level Up,thelevelup.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Linkable,linkablenetworks.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Lootsie,lootsie.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Loyalis,loyalis.co
Social & Relationships,"Advocacy, Loyalty & Referrals",Loyalty Gator,loyaltygator.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Loyalty Works,loyaltyworks.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Loyaltybox,theloyaltybox.com
Social & Relationships,"Advocacy, Loyalty & Referrals",LoyaltyMatch,loyaltymatch.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Loylap,loylap.com
Social & Relationships,"Advocacy, Loyalty & Referrals",LoyLogic,loylogic.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Maître,maitreapp.co
Social & Relationships,"Advocacy, Loyalty & Referrals",Merkle,merkleinc.com
Social & Relationships,"Advocacy, Loyalty & Referrals",MioDatos,miodatos.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Nextbee,nextbee.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Omnistar Tell,omnistartell.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Outro,outro.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Perkville,perkville.com
Social & Relationships,"Advocacy, Loyalty & Referrals",PostBeyond,postbeyond.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Promoto,promoto.co
Social & Relationships,"Advocacy, Loyalty & Referrals",Queue,queueat.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Referral Candy,referralcandy.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Referral Rock,referralrock.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Referral Saasquatch,referralsaasquatch.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Refersion,refersion.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Refiral,refiral.com
Social & Relationships,"Advocacy, Loyalty & Referrals",ReveMarketing,revemarketing.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Roialty,roialty.com
Social & Relationships,"Advocacy, Loyalty & Referrals",S Loyalty,sloyalty.com
Social & Relationships,"Advocacy, Loyalty & Referrals",SailPlay,sailplay.net
Social & Relationships,"Advocacy, Loyalty & Referrals",Smarp,smarp.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Smync,smync.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Snipp,snipp.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Social Annex,socialannex.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Social Chorus,socialchorus.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Sohalo,sohalo.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Spendsetter,spendsetter.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Spring,springrewards.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Strap,straphq.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Sweettooth,sweettoothrewards.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Talkable,talkable.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Thanx,thanx.com
Social & Relationships,"Advocacy, Loyalty & Referrals",ThirdShelf,thirdshelf.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Untorch,untorch.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Vemt,vemt.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Viral Loops,viral-loops.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Warply,warp.ly
Social & Relationships,"Advocacy, Loyalty & Referrals",Zaptitude,zaptitude.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Zinrelo,zinrelo.com
Social & Relationships,"Advocacy, Loyalty & Referrals",Zuberance,zuberance.com
Social & Relationships,Influencers,AdLemons,adlemons.com
Social & Relationships,Influencers,Adly,adly.com
Social & Relationships,Influencers,Attentive.ly,attentive.ly
Social & Relationships,Influencers,Bloglovin,bloglovin.com
Social & Relationships,Influencers,blogmint,blogmint.com
Social & Relationships,Influencers,Bluenod,bluenod.com
Social & Relationships,Influencers,Boostinsider,boostinsider.com
Social & Relationships,Influencers,BuzzStream,buzzstream.com
Social & Relationships,Influencers,BuzzSumo,buzzsumo.com
Social & Relationships,Influencers,Collective Bias,collectivebias.com
Social & Relationships,Influencers,Crowdly,crowdly.com
Social & Relationships,Influencers,Crowdtap,home.crowdtap.com
Social & Relationships,Influencers,Epictions,epictions.com
Social & Relationships,Influencers,Exomatch,exomatch.com
Social & Relationships,Influencers,ExpertCity,business.experticity.com
Social & Relationships,Influencers,Famebit,famebit.com
Social & Relationships,Influencers,Fan Fuel,fanfuel.co
Social & Relationships,Influencers,GetEvangelized,getevangelized.com
Social & Relationships,Influencers,Grapevine,grapevinelogic.com
Social & Relationships,Influencers,GroupHigh,grouphigh.com
Social & Relationships,Influencers,Hashoff,hashoff.com
Social & Relationships,Influencers,Hypr,hyprbrands.com
Social & Relationships,Influencers,Influencity,influencity.com
Social & Relationships,Influencers,Influenster,influenster.com
Social & Relationships,Influencers,inkybee,inkybee.com
Social & Relationships,Influencers,InNetwork,innetwork.net
Social & Relationships,Influencers,Insightpool,insightpool.com
Social & Relationships,Influencers,Ion,ion.co
Social & Relationships,Influencers,IZEA,izea.com
Social & Relationships,Influencers,Julius,juliusworks.com
Social & Relationships,Influencers,Klear,klear.com
Social & Relationships,Influencers,Klout,klout.com
Social & Relationships,Influencers,Kred,go.kred
Social & Relationships,Influencers,LaunchMetrics,launchmetrics.com
Social & Relationships,Influencers,Linqia,linqia.com
Social & Relationships,Influencers,Lissted,lissted.com
Social & Relationships,Influencers,Markerly,markerly.com
Social & Relationships,Influencers,Mavrck,mavrck.co
Social & Relationships,Influencers,Musefind,musefind.com
Social & Relationships,Influencers,Naritiv,naritiv.com
Social & Relationships,Influencers,Neoreach,neoreach.com
Social & Relationships,Influencers,NinjaMetrics,ninjametrics.com
Social & Relationships,Influencers,NinjaOutreach,ninjaoutreach.com
Social & Relationships,Influencers,Onalytica,onalytica.com
Social & Relationships,Influencers,Pitchbox,pitchbox.com
Social & Relationships,Influencers,Publicfast,publicfast.com
Social & Relationships,Influencers,Reelio,reelio.com
Social & Relationships,Influencers,Revfluence,revfluence.com
Social & Relationships,Influencers,ROI Influencer Media,roiinfluencer.com
Social & Relationships,Influencers,Seen,seenmoment.com
Social & Relationships,Influencers,Sociafluence,sociafluence.com
Social & Relationships,Influencers,SocMetrics,socmetrics.com
Social & Relationships,Influencers,Sprinklr,sprinklr.com
Social & Relationships,Influencers,Submitjoy,submitjoy.com
Social & Relationships,Influencers,Surgge,surgge.com
Social & Relationships,Influencers,TapInfluence,tapinfluence.com
Social & Relationships,Influencers,Tellagence,tellagence.com
Social & Relationships,Influencers,Terakeet,terakeet.com
Social & Relationships,Influencers,TeraReach,terareach.com
Social & Relationships,Influencers,The Shelf,theshelf.com
Social & Relationships,Influencers,Upfluence,upfluence.com
Social & Relationships,Influencers,Vizsense,vizsense.com
Social & Relationships,Influencers,Zoomph,zoomph.com
Social & Relationships,Community & Reviews,Adobe,adobe.com
Social & Relationships,Community & Reviews,Asgaros Forum,wordpress.org
Social & Relationships,Community & Reviews,Audiense,audiense.com
Social & Relationships,Community & Reviews,Awar.io,awario.com
Social & Relationships,Community & Reviews,BazaarVoice,bazaarvoice.com
Social & Relationships,Community & Reviews,bbPress,bbpress.org
Social & Relationships,Community & Reviews,BirdEye,birdeye.com
Social & Relationships,Community & Reviews,BoonEx,boonex.com
Social & Relationships,Community & Reviews,Bqool,bqool.com
Social & Relationships,Community & Reviews,Broadly,broadly.com
Social & Relationships,Community & Reviews,BuddyPress,buddypress.org
Social & Relationships,Community & Reviews,Buffer,buffer.com
Social & Relationships,Community & Reviews,Cackle,cackle.pro
Social & Relationships,Community & Reviews,Civil Reviews,getcivil.com
Social & Relationships,Community & Reviews,ClearlyHere,clearlyhere.com
Social & Relationships,Community & Reviews,CMNTY,cmnty.com
Social & Relationships,Community & Reviews,Connectivity,connectivity.com
Social & Relationships,Community & Reviews,Discourse,discourse.org
Social & Relationships,Community & Reviews,Disqus,disqus.com
Social & Relationships,Community & Reviews,eKomi,ekomi-us.com
Social & Relationships,Community & Reviews,Feefo,en.business.feefo.com
Social & Relationships,Community & Reviews,Flarum,flarum.org
Social & Relationships,Community & Reviews,Forumbee,forumbee.com
Social & Relationships,Community & Reviews,Foxrate,foxrate.com
Social & Relationships,Community & Reviews,GetSatisfaction,getsatisfaction.com
Social & Relationships,Community & Reviews,Glowboard,glowboard.io
Social & Relationships,Community & Reviews,Grade.us,grade.us
Social & Relationships,Community & Reviews,HigherLogic,higherlogic.com
Social & Relationships,Community & Reviews,Hivebrite,hivebrite.com
Social & Relationships,Community & Reviews,Hoopla,hoop.la
Social & Relationships,Community & Reviews,HowTank,howtank.com
Social & Relationships,Community & Reviews,inGage Networks,ingagenetworks.com
Social & Relationships,Community & Reviews,InLoop,inloop.com
Social & Relationships,Community & Reviews,inSided,insided.com
Social & Relationships,Community & Reviews,IntenseDebate,intensedebate.com
Social & Relationships,Community & Reviews,introNetworks,intronetworks.com
Social & Relationships,Community & Reviews,Invision Power Services,invisionpower.com
Social & Relationships,Community & Reviews,Jamroom,jamroom.net
Social & Relationships,Community & Reviews,Janrain,janrain.com
Social & Relationships,Community & Reviews,Jive,jivesoftware.com
Social & Relationships,Community & Reviews,JomSocial,jomsocial.com
Social & Relationships,Community & Reviews,Kiyoh,kiyoh.com
Social & Relationships,Community & Reviews,KudoBuzz,kudobuzz.com
Social & Relationships,Community & Reviews,Lithium,lithium.com
Social & Relationships,Community & Reviews,Main Street Hub,mainstreethub.com
Social & Relationships,Community & Reviews,Mightybell,mightybell.com
Social & Relationships,Community & Reviews,Nabble,nabble.com
Social & Relationships,Community & Reviews,NationBuilder,nationbuilder.com
Social & Relationships,Community & Reviews,Ning,ning.com
Social & Relationships,Community & Reviews,Oracle,oracle.com
Social & Relationships,Community & Reviews,Orankl,orankl.com
Social & Relationships,Community & Reviews,Oxwall,oxwall.com
Social & Relationships,Community & Reviews,Pluck,pluck.com
Social & Relationships,Community & Reviews,PlushForums,plushforums.com
Social & Relationships,Community & Reviews,Podium,podium.com
Social & Relationships,Community & Reviews,PowerReviews,powerreviews.com
Social & Relationships,Community & Reviews,RatePanda,ratepanda.com
Social & Relationships,Community & Reviews,Reevoo,reevoo.com
Social & Relationships,Community & Reviews,RenegadeWorks,renegadeworks.com
Social & Relationships,Community & Reviews,Reputation.com,reputation.com
Social & Relationships,Community & Reviews,Reputology,reputology.com
Social & Relationships,Community & Reviews,ReviewBuzz,reviewbuzz.com
Social & Relationships,Community & Reviews,ReviewCaddy,reviewcaddy.com
Social & Relationships,Community & Reviews,ReviewJump,reviewjump.com
Social & Relationships,Community & Reviews,ReviewPush,reviewpush.com
Social & Relationships,Community & Reviews,Reviews,reviews.co.uk
Social & Relationships,Community & Reviews,ReviewTrackers,reviewtrackers.com
Social & Relationships,Community & Reviews,ReviewTrail,reviewtrail.com
Social & Relationships,Community & Reviews,ReviewWave,reviewwave.com
Social & Relationships,Community & Reviews,Reziew,rezi.com
Social & Relationships,Community & Reviews,SafeHarbor,safeharbor.com
Social & Relationships,Community & Reviews,Salesforce,salesforce.com
Social & Relationships,Community & Reviews,SearchBlox,searchblox.com
Social & Relationships,Community & Reviews,Shindig,shindig.com
Social & Relationships,Community & Reviews,ShopperApproved,shopperapproved.com
Social & Relationships,Community & Reviews,ShoutAboutUs,shoutaboutus.com
Social & Relationships,Community & Reviews,SocialEngine,socialengine.com
Social & Relationships,Community & Reviews,SocialGo,socialgo.com
